Period,Date_Range,Environment,Time,R_FR
Sep 2003,31/08-01/09/2003,AFS 2m,17:00,0.75592
Sep 2003,31/08-01/09/2003,AFS 2m,17:10,0.76167
Sep 2003,31/08-01/09/2003,AFS 2m,17:20,0.69438
Sep 2003,31/08-01/09/2003,AFS 2m,17:30,0.76439
Sep 2003,31/08-01/09/2003,AFS 2m,17:40,0.78
Sep 2003,31/08-01/09/2003,AFS 2m,17:50,0.73848
Sep 2003,31/08-01/09/2003,AFS 2m,18:00,0.70145
Sep 2003,31/08-01/09/2003,AFS 2m,18:10,0.69997
Sep 2003,31/08-01/09/2003,AFS 2m,18:20,0.74094
Sep 2003,31/08-01/09/2003,AFS 2m,18:30,0.60875
Sep 2003,31/08-01/09/2003,AFS 2m,6:10,0.62799
Sep 2003,31/08-01/09/2003,AFS 2m,6:20,0.64366
Sep 2003,31/08-01/09/2003,AFS 2m,6:30,0.65934
Sep 2003,31/08-01/09/2003,AFS 2m,6:40,0.67502
Sep 2003,31/08-01/09/2003,AFS 2m,6:50,0.76233
Sep 2003,31/08-01/09/2003,AFS 2m,7:00,0.71181
Sep 2003,31/08-01/09/2003,AFS 2m,7:10,0.65612
Sep 2003,31/08-01/09/2003,AFS 2m,7:20,0.66003
Sep 2003,31/08-01/09/2003,AFS 2m,7:30,0.73207
Sep 2003,31/08-01/09/2003,AFS 2m,7:40,0.79887
Sep 2003,31/08-01/09/2003,AFS 2m,7:50,0.89575
Sep 2003,31/08-01/09/2003,AFS 2m,8:00,0.74759
Sep 2003,31/08-01/09/2003,AFS 2m,8:10,0.73547
Sep 2003,31/08-01/09/2003,AFS 2m,8:20,0.73117
Sep 2003,31/08-01/09/2003,AFS 2m,8:30,0.73444
Sep 2003,31/08-01/09/2003,AFS 2m,8:40,0.71668
Sep 2003,31/08-01/09/2003,AFS 2m,8:50,0.65098
Sep 2003,31/08-01/09/2003,AFS 2m,9:00,0.64477
Sep 2003,31/08-01/09/2003,AFS 2m,9:10,0.67212
Sep 2003,31/08-01/09/2003,AFS 2m,9:20,0.60059
Sep 2003,31/08-01/09/2003,AFS 2m,9:30,0.61576
Sep 2003,31/08-01/09/2003,AFS 2m,9:40,0.68824
Sep 2003,31/08-01/09/2003,AFS 2m,9:50,0.69713
Sep 2003,03-04/09/2003,MO 1.2m,10:00,1.01785
Sep 2003,03-04/09/2003,MO 1.2m,10:10,1.01575
Sep 2003,03-04/09/2003,MO 1.2m,10:20,1.02636
Sep 2003,03-04/09/2003,MO 1.2m,10:30,1.00969
Sep 2003,03-04/09/2003,MO 1.2m,10:40,1.03441
Sep 2003,03-04/09/2003,MO 1.2m,10:50,1.03628
Sep 2003,03-04/09/2003,MO 1.2m,11:00,1.03757
Sep 2003,03-04/09/2003,MO 1.2m,11:10,1.03976
Sep 2003,03-04/09/2003,MO 1.2m,11:20,1.04307
Sep 2003,03-04/09/2003,MO 1.2m,11:30,1.04119
Sep 2003,03-04/09/2003,MO 1.2m,11:40,1.04623
Sep 2003,03-04/09/2003,MO 1.2m,11:50,1.04809
Sep 2003,03-04/09/2003,MO 1.2m,12:00,1.05073
Sep 2003,03-04/09/2003,MO 1.2m,12:10,1.05105
Sep 2003,03-04/09/2003,MO 1.2m,12:20,1.05163
Sep 2003,03-04/09/2003,MO 1.2m,12:30,1.05288
Sep 2003,03-04/09/2003,MO 1.2m,12:40,1.05308
Sep 2003,03-04/09/2003,MO 1.2m,12:50,1.05273
Sep 2003,03-04/09/2003,MO 1.2m,13:00,1.04405
Sep 2003,03-04/09/2003,MO 1.2m,13:10,1.04544
Sep 2003,03-04/09/2003,MO 1.2m,13:20,1.04578
Sep 2003,03-04/09/2003,MO 1.2m,13:30,1.05226
Sep 2003,03-04/09/2003,MO 1.2m,13:40,1.03192
Sep 2003,03-04/09/2003,MO 1.2m,13:50,1.03489
Sep 2003,03-04/09/2003,MO 1.2m,14:00,1.03256
Sep 2003,03-04/09/2003,MO 1.2m,14:10,1.03056
Sep 2003,03-04/09/2003,MO 1.2m,14:20,1.02967
Sep 2003,03-04/09/2003,MO 1.2m,14:30,1.02925
Sep 2003,03-04/09/2003,MO 1.2m,14:40,1.02794
Sep 2003,03-04/09/2003,MO 1.2m,14:50,1.02415
Sep 2003,03-04/09/2003,MO 1.2m,15:00,1.02299
Sep 2003,03-04/09/2003,MO 1.2m,15:10,1.02161
Sep 2003,03-04/09/2003,MO 1.2m,15:20,1.01914
Sep 2003,03-04/09/2003,MO 1.2m,15:30,1.01702
Sep 2003,03-04/09/2003,MO 1.2m,15:40,1.01224
Sep 2003,03-04/09/2003,MO 1.2m,15:50,1.01248
Sep 2003,03-04/09/2003,MO 1.2m,16:00,1.0061
Sep 2003,03-04/09/2003,MO 1.2m,16:10,1.00273
Sep 2003,03-04/09/2003,MO 1.2m,16:20,0.99677
Sep 2003,03-04/09/2003,MO 1.2m,16:30,0.98936
Sep 2003,03-04/09/2003,MO 1.2m,16:40,0.99565
Sep 2003,03-04/09/2003,MO 1.2m,16:50,1.02228
Sep 2003,03-04/09/2003,MO 1.2m,17:00,1.01516
Sep 2003,03-04/09/2003,MO 1.2m,17:10,1.1459
Sep 2003,03-04/09/2003,MO 1.2m,17:20,1.18424
Sep 2003,03-04/09/2003,MO 1.2m,17:30,1.18172
Sep 2003,03-04/09/2003,MO 1.2m,17:40,1.14365
Sep 2003,03-04/09/2003,MO 1.2m,17:50,1.18472
Sep 2003,03-04/09/2003,MO 1.2m,18:00,1.11874
Sep 2003,03-04/09/2003,MO 1.2m,18:10,1.04625
Sep 2003,03-04/09/2003,MO 1.2m,18:20,1.01142
Sep 2003,03-04/09/2003,MO 1.2m,18:30,0.89479
Sep 2003,03-04/09/2003,MO 1.2m,6:10,0.84549
Sep 2003,03-04/09/2003,MO 1.2m,6:20,0.8126
Sep 2003,03-04/09/2003,MO 1.2m,6:30,0.80497
Sep 2003,03-04/09/2003,MO 1.2m,6:40,0.898
Sep 2003,03-04/09/2003,MO 1.2m,6:50,0.84342
Sep 2003,03-04/09/2003,MO 1.2m,7:00,1.06805
Sep 2003,03-04/09/2003,MO 1.2m,7:10,1.13858
Sep 2003,03-04/09/2003,MO 1.2m,7:20,1.17331
Sep 2003,03-04/09/2003,MO 1.2m,7:30,1.19101
Sep 2003,03-04/09/2003,MO 1.2m,7:40,1.10107
Sep 2003,03-04/09/2003,MO 1.2m,7:50,1.1013
Sep 2003,03-04/09/2003,MO 1.2m,8:00,1.10813
Sep 2003,03-04/09/2003,MO 1.2m,8:10,1.10813
Sep 2003,03-04/09/2003,MO 1.2m,8:20,1.13303
Sep 2003,03-04/09/2003,MO 1.2m,8:30,0.98074
Sep 2003,03-04/09/2003,MO 1.2m,8:40,0.99725
Sep 2003,03-04/09/2003,MO 1.2m,8:50,1.0111
Sep 2003,03-04/09/2003,MO 1.2m,9:00,1.00876
Sep 2003,03-04/09/2003,MO 1.2m,9:10,0.99717
Sep 2003,03-04/09/2003,MO 1.2m,9:20,1.03839
Sep 2003,03-04/09/2003,MO 1.2m,9:30,1.01263
Sep 2003,03-04/09/2003,MO 1.2m,9:40,1.03136
Sep 2003,03-04/09/2003,MO 1.2m,9:50,1.0208
Sep 2003,20-21/09/2003,MO 1.2m,10:00,1.14364
Sep 2003,20-21/09/2003,MO 1.2m,10:10,1.13774
Sep 2003,20-21/09/2003,MO 1.2m,10:20,1.15326
Sep 2003,20-21/09/2003,MO 1.2m,10:30,1.17637
Sep 2003,20-21/09/2003,MO 1.2m,10:40,1.16261
Sep 2003,20-21/09/2003,MO 1.2m,10:50,1.15135
Sep 2003,20-21/09/2003,MO 1.2m,11:00,1.14791
Sep 2003,20-21/09/2003,MO 1.2m,11:10,1.14994
Sep 2003,20-21/09/2003,MO 1.2m,11:20,1.15312
Sep 2003,20-21/09/2003,MO 1.2m,11:30,1.14014
Sep 2003,20-21/09/2003,MO 1.2m,11:40,1.15804
Sep 2003,20-21/09/2003,MO 1.2m,11:50,1.15434
Sep 2003,20-21/09/2003,MO 1.2m,12:00,1.157
Sep 2003,20-21/09/2003,MO 1.2m,12:10,1.15551
Sep 2003,20-21/09/2003,MO 1.2m,12:20,1.15901
Sep 2003,20-21/09/2003,MO 1.2m,12:30,1.16552
Sep 2003,20-21/09/2003,MO 1.2m,12:40,1.17186
Sep 2003,20-21/09/2003,MO 1.2m,12:50,1.17989
Sep 2003,20-21/09/2003,MO 1.2m,13:00,1.17847
Sep 2003,20-21/09/2003,MO 1.2m,13:10,1.16705
Sep 2003,20-21/09/2003,MO 1.2m,13:20,1.16206
Sep 2003,20-21/09/2003,MO 1.2m,13:30,1.1617
Sep 2003,20-21/09/2003,MO 1.2m,13:40,1.16682
Sep 2003,20-21/09/2003,MO 1.2m,13:50,1.1755
Sep 2003,20-21/09/2003,MO 1.2m,14:00,1.16206
Sep 2003,20-21/09/2003,MO 1.2m,14:10,1.19338
Sep 2003,20-21/09/2003,MO 1.2m,14:20,1.14367
Sep 2003,20-21/09/2003,MO 1.2m,14:30,1.18549
Sep 2003,20-21/09/2003,MO 1.2m,14:40,1.15595
Sep 2003,20-21/09/2003,MO 1.2m,14:50,1.14908
Sep 2003,20-21/09/2003,MO 1.2m,15:00,1.15444
Sep 2003,20-21/09/2003,MO 1.2m,15:10,1.16897
Sep 2003,20-21/09/2003,MO 1.2m,15:20,1.17422
Sep 2003,20-21/09/2003,MO 1.2m,15:30,1.17582
Sep 2003,20-21/09/2003,MO 1.2m,15:40,1.17868
Sep 2003,20-21/09/2003,MO 1.2m,15:50,1.18712
Sep 2003,20-21/09/2003,MO 1.2m,16:00,1.19903
Sep 2003,20-21/09/2003,MO 1.2m,16:10,1.2031
Sep 2003,20-21/09/2003,MO 1.2m,16:20,1.19483
Sep 2003,20-21/09/2003,MO 1.2m,16:30,1.18155
Sep 2003,20-21/09/2003,MO 1.2m,16:40,1.17294
Sep 2003,20-21/09/2003,MO 1.2m,16:50,1.14058
Sep 2003,20-21/09/2003,MO 1.2m,17:00,1.11301
Sep 2003,20-21/09/2003,MO 1.2m,17:10,1.08609
Sep 2003,20-21/09/2003,MO 1.2m,17:20,1.06762
Sep 2003,20-21/09/2003,MO 1.2m,17:30,1.15753
Sep 2003,20-21/09/2003,MO 1.2m,17:40,1.12268
Sep 2003,20-21/09/2003,MO 1.2m,17:50,1.12417
Sep 2003,20-21/09/2003,MO 1.2m,18:00,1.12791
Sep 2003,20-21/09/2003,MO 1.2m,18:10,1.13299
Sep 2003,20-21/09/2003,MO 1.2m,18:20,1.13331
Sep 2003,20-21/09/2003,MO 1.2m,18:30,1.12163
Sep 2003,20-21/09/2003,MO 1.2m,6:10,0.89167
Sep 2003,20-21/09/2003,MO 1.2m,6:20,0.89967
Sep 2003,20-21/09/2003,MO 1.2m,6:30,0.90767
Sep 2003,20-21/09/2003,MO 1.2m,6:40,0.91568
Sep 2003,20-21/09/2003,MO 1.2m,6:50,0.92368
Sep 2003,20-21/09/2003,MO 1.2m,7:00,1.07416
Sep 2003,20-21/09/2003,MO 1.2m,7:10,1.03219
Sep 2003,20-21/09/2003,MO 1.2m,7:20,1.0
Sep 2003,20-21/09/2003,MO 1.2m,7:30,0.96539
Sep 2003,20-21/09/2003,MO 1.2m,7:40,0.92814
Sep 2003,20-21/09/2003,MO 1.2m,7:50,0.89408
Sep 2003,20-21/09/2003,MO 1.2m,8:00,0.89074
Sep 2003,20-21/09/2003,MO 1.2m,8:10,0.90655
Sep 2003,20-21/09/2003,MO 1.2m,8:20,0.95302
Sep 2003,20-21/09/2003,MO 1.2m,8:30,0.97209
Sep 2003,20-21/09/2003,MO 1.2m,8:40,0.97471
Sep 2003,20-21/09/2003,MO 1.2m,8:50,0.96498
Sep 2003,20-21/09/2003,MO 1.2m,9:00,0.96265
Sep 2003,20-21/09/2003,MO 1.2m,9:10,0.98697
Sep 2003,20-21/09/2003,MO 1.2m,9:20,1.04605
Sep 2003,20-21/09/2003,MO 1.2m,9:30,1.10082
Sep 2003,20-21/09/2003,MO 1.2m,9:40,1.12993
Sep 2003,20-21/09/2003,MO 1.2m,9:50,1.14462
Sep 2003,05-06-09/2003,MO 2m,10:00,1.0383
Sep 2003,05-06-09/2003,MO 2m,10:10,1.04238
Sep 2003,05-06-09/2003,MO 2m,10:20,1.04461
Sep 2003,05-06-09/2003,MO 2m,10:30,1.04696
Sep 2003,05-06-09/2003,MO 2m,10:40,1.04855
Sep 2003,05-06-09/2003,MO 2m,10:50,1.05001
Sep 2003,05-06-09/2003,MO 2m,11:00,1.0529
Sep 2003,05-06-09/2003,MO 2m,11:10,1.05305
Sep 2003,05-06-09/2003,MO 2m,11:20,1.05305
Sep 2003,05-06-09/2003,MO 2m,11:30,1.05531
Sep 2003,05-06-09/2003,MO 2m,11:40,1.05531
Sep 2003,05-06-09/2003,MO 2m,11:50,1.05689
Sep 2003,05-06-09/2003,MO 2m,12:00,1.05748
Sep 2003,05-06-09/2003,MO 2m,12:10,1.05871
Sep 2003,05-06-09/2003,MO 2m,12:20,1.0591
Sep 2003,05-06-09/2003,MO 2m,12:30,1.06059
Sep 2003,05-06-09/2003,MO 2m,12:40,1.06167
Sep 2003,05-06-09/2003,MO 2m,12:50,1.06344
Sep 2003,05-06-09/2003,MO 2m,13:00,1.06563
Sep 2003,05-06-09/2003,MO 2m,13:10,1.06753
Sep 2003,05-06-09/2003,MO 2m,13:20,1.0686
Sep 2003,05-06-09/2003,MO 2m,13:30,1.07028
Sep 2003,05-06-09/2003,MO 2m,13:40,1.06292
Sep 2003,05-06-09/2003,MO 2m,13:50,1.08846
Sep 2003,05-06-09/2003,MO 2m,14:00,1.08438
Sep 2003,05-06-09/2003,MO 2m,14:10,1.07966
Sep 2003,05-06-09/2003,MO 2m,14:20,1.08057
Sep 2003,05-06-09/2003,MO 2m,14:30,1.07894
Sep 2003,05-06-09/2003,MO 2m,14:40,1.07981
Sep 2003,05-06-09/2003,MO 2m,14:50,1.07904
Sep 2003,05-06-09/2003,MO 2m,15:00,1.07942
Sep 2003,05-06-09/2003,MO 2m,15:10,1.07902
Sep 2003,05-06-09/2003,MO 2m,15:20,1.08203
Sep 2003,05-06-09/2003,MO 2m,15:30,1.08026
Sep 2003,05-06-09/2003,MO 2m,15:40,1.0811
Sep 2003,05-06-09/2003,MO 2m,15:50,1.08262
Sep 2003,05-06-09/2003,MO 2m,16:00,1.08417
Sep 2003,05-06-09/2003,MO 2m,16:10,1.08421
Sep 2003,05-06-09/2003,MO 2m,16:20,1.08176
Sep 2003,05-06-09/2003,MO 2m,16:30,1.07904
Sep 2003,05-06-09/2003,MO 2m,16:40,1.07977
Sep 2003,05-06-09/2003,MO 2m,16:50,1.07443
Sep 2003,05-06-09/2003,MO 2m,17:00,1.07687
Sep 2003,05-06-09/2003,MO 2m,17:10,1.15051
Sep 2003,05-06-09/2003,MO 2m,17:20,1.10207
Sep 2003,05-06-09/2003,MO 2m,17:30,1.11064
Sep 2003,05-06-09/2003,MO 2m,17:40,1.28753
Sep 2003,05-06-09/2003,MO 2m,17:50,1.14524
Sep 2003,05-06-09/2003,MO 2m,18:00,1.18427
Sep 2003,05-06-09/2003,MO 2m,18:10,1.10046
Sep 2003,05-06-09/2003,MO 2m,18:20,1.01159
Sep 2003,05-06-09/2003,MO 2m,18:30,0.87247
Sep 2003,05-06-09/2003,MO 2m,6:10,1.04481
Sep 2003,05-06-09/2003,MO 2m,6:20,1.04059
Sep 2003,05-06-09/2003,MO 2m,6:30,1.03637
Sep 2003,05-06-09/2003,MO 2m,6:40,1.03215
Sep 2003,05-06-09/2003,MO 2m,6:50,1.02793
Sep 2003,05-06-09/2003,MO 2m,7:00,1.10351
Sep 2003,05-06-09/2003,MO 2m,7:10,1.09448
Sep 2003,05-06-09/2003,MO 2m,7:20,1.01583
Sep 2003,05-06-09/2003,MO 2m,7:30,0.93986
Sep 2003,05-06-09/2003,MO 2m,7:40,0.94194
Sep 2003,05-06-09/2003,MO 2m,7:50,0.95031
Sep 2003,05-06-09/2003,MO 2m,8:00,0.96264
Sep 2003,05-06-09/2003,MO 2m,8:10,0.97251
Sep 2003,05-06-09/2003,MO 2m,8:20,0.98348
Sep 2003,05-06-09/2003,MO 2m,8:30,0.99204
Sep 2003,05-06-09/2003,MO 2m,8:40,1.0
Sep 2003,05-06-09/2003,MO 2m,8:50,1.00757
Sep 2003,05-06-09/2003,MO 2m,9:00,1.01483
Sep 2003,05-06-09/2003,MO 2m,9:10,1.01965
Sep 2003,05-06-09/2003,MO 2m,9:20,1.02548
Sep 2003,05-06-09/2003,MO 2m,9:30,1.03133
Sep 2003,05-06-09/2003,MO 2m,9:40,1.03396
Sep 2003,05-06-09/2003,MO 2m,9:50,1.03466
Sep 2003,19-20/09/2003,MO 2m,10:00,1.14143
Sep 2003,19-20/09/2003,MO 2m,10:10,1.1468
Sep 2003,19-20/09/2003,MO 2m,10:20,1.14326
Sep 2003,19-20/09/2003,MO 2m,10:30,1.14934
Sep 2003,19-20/09/2003,MO 2m,10:40,1.14466
Sep 2003,19-20/09/2003,MO 2m,10:50,1.14903
Sep 2003,19-20/09/2003,MO 2m,11:00,1.17299
Sep 2003,19-20/09/2003,MO 2m,11:10,1.1674
Sep 2003,19-20/09/2003,MO 2m,11:20,1.15631
Sep 2003,19-20/09/2003,MO 2m,11:30,1.14327
Sep 2003,19-20/09/2003,MO 2m,11:40,1.15724
Sep 2003,19-20/09/2003,MO 2m,11:50,1.16532
Sep 2003,19-20/09/2003,MO 2m,12:00,1.16073
Sep 2003,19-20/09/2003,MO 2m,12:10,1.17255
Sep 2003,19-20/09/2003,MO 2m,12:20,1.16647
Sep 2003,19-20/09/2003,MO 2m,12:30,1.14639
Sep 2003,19-20/09/2003,MO 2m,12:40,1.13407
Sep 2003,19-20/09/2003,MO 2m,12:50,1.11985
Sep 2003,19-20/09/2003,MO 2m,13:00,1.10802
Sep 2003,19-20/09/2003,MO 2m,13:10,1.11901
Sep 2003,19-20/09/2003,MO 2m,13:20,1.13168
Sep 2003,19-20/09/2003,MO 2m,13:30,1.14516
Sep 2003,19-20/09/2003,MO 2m,13:40,1.19145
Sep 2003,19-20/09/2003,MO 2m,13:50,1.15788
Sep 2003,19-20/09/2003,MO 2m,14:00,1.15821
Sep 2003,19-20/09/2003,MO 2m,14:10,1.14791
Sep 2003,19-20/09/2003,MO 2m,14:20,1.14931
Sep 2003,19-20/09/2003,MO 2m,14:30,1.16753
Sep 2003,19-20/09/2003,MO 2m,14:40,1.17106
Sep 2003,19-20/09/2003,MO 2m,14:50,1.17347
Sep 2003,19-20/09/2003,MO 2m,15:00,1.17444
Sep 2003,19-20/09/2003,MO 2m,15:10,1.17452
Sep 2003,19-20/09/2003,MO 2m,15:20,1.17494
Sep 2003,19-20/09/2003,MO 2m,15:30,1.17801
Sep 2003,19-20/09/2003,MO 2m,15:40,1.17797
Sep 2003,19-20/09/2003,MO 2m,15:50,1.17982
Sep 2003,19-20/09/2003,MO 2m,16:00,1.18116
Sep 2003,19-20/09/2003,MO 2m,16:10,1.18333
Sep 2003,19-20/09/2003,MO 2m,16:20,1.18789
Sep 2003,19-20/09/2003,MO 2m,16:30,1.19403
Sep 2003,19-20/09/2003,MO 2m,16:40,1.19856
Sep 2003,19-20/09/2003,MO 2m,16:50,1.20361
Sep 2003,19-20/09/2003,MO 2m,17:00,1.21076
Sep 2003,19-20/09/2003,MO 2m,17:10,1.20086
Sep 2003,19-20/09/2003,MO 2m,17:20,1.20111
Sep 2003,19-20/09/2003,MO 2m,17:30,1.20785
Sep 2003,19-20/09/2003,MO 2m,17:40,1.0901
Sep 2003,19-20/09/2003,MO 2m,17:50,0.91887
Sep 2003,19-20/09/2003,MO 2m,18:00,0.93943
Sep 2003,19-20/09/2003,MO 2m,18:10,0.98501
Sep 2003,19-20/09/2003,MO 2m,18:20,1.08301
Sep 2003,19-20/09/2003,MO 2m,18:30,1.2069
Sep 2003,19-20/09/2003,MO 2m,6:10,1.09602
Sep 2003,19-20/09/2003,MO 2m,6:20,1.1001
Sep 2003,19-20/09/2003,MO 2m,6:30,1.11606
Sep 2003,19-20/09/2003,MO 2m,6:40,1.12098
Sep 2003,19-20/09/2003,MO 2m,6:50,1.13596
Sep 2003,19-20/09/2003,MO 2m,7:00,1.14882
Sep 2003,19-20/09/2003,MO 2m,7:10,1.14332
Sep 2003,19-20/09/2003,MO 2m,7:20,1.19879
Sep 2003,19-20/09/2003,MO 2m,7:30,1.20508
Sep 2003,19-20/09/2003,MO 2m,7:40,1.19956
Sep 2003,19-20/09/2003,MO 2m,7:50,1.16758
Sep 2003,19-20/09/2003,MO 2m,8:00,1.1469
Sep 2003,19-20/09/2003,MO 2m,8:10,1.05302
Sep 2003,19-20/09/2003,MO 2m,8:20,1.11784
Sep 2003,19-20/09/2003,MO 2m,8:30,1.13372
Sep 2003,19-20/09/2003,MO 2m,8:40,1.14202
Sep 2003,19-20/09/2003,MO 2m,8:50,1.15701
Sep 2003,19-20/09/2003,MO 2m,9:00,1.17142
Sep 2003,19-20/09/2003,MO 2m,9:10,1.16485
Sep 2003,19-20/09/2003,MO 2m,9:20,1.16295
Sep 2003,19-20/09/2003,MO 2m,9:30,1.18327
Sep 2003,19-20/09/2003,MO 2m,9:40,1.17787
Sep 2003,19-20/09/2003,MO 2m,9:50,1.15041
Sep 2003,01-02/09/2003,Open area 2m,10:00,1.01641
Sep 2003,01-02/09/2003,Open area 2m,10:10,1.0191
Sep 2003,01-02/09/2003,Open area 2m,10:20,1.02189
Sep 2003,01-02/09/2003,Open area 2m,10:30,1.02394
Sep 2003,01-02/09/2003,Open area 2m,10:40,1.02542
Sep 2003,01-02/09/2003,Open area 2m,10:50,1.02686
Sep 2003,01-02/09/2003,Open area 2m,11:00,1.0286
Sep 2003,01-02/09/2003,Open area 2m,11:10,1.02826
Sep 2003,01-02/09/2003,Open area 2m,11:20,1.03185
Sep 2003,01-02/09/2003,Open area 2m,11:30,1.0347
Sep 2003,01-02/09/2003,Open area 2m,11:40,1.03516
Sep 2003,01-02/09/2003,Open area 2m,11:50,1.03611
Sep 2003,01-02/09/2003,Open area 2m,12:00,1.03864
Sep 2003,01-02/09/2003,Open area 2m,12:10,1.04084
Sep 2003,01-02/09/2003,Open area 2m,12:20,1.04106
Sep 2003,01-02/09/2003,Open area 2m,12:30,1.04103
Sep 2003,01-02/09/2003,Open area 2m,12:40,1.04151
Sep 2003,01-02/09/2003,Open area 2m,12:50,1.04186
Sep 2003,01-02/09/2003,Open area 2m,13:00,1.04233
Sep 2003,01-02/09/2003,Open area 2m,13:10,1.04209
Sep 2003,01-02/09/2003,Open area 2m,13:20,1.04252
Sep 2003,01-02/09/2003,Open area 2m,13:30,1.04071
Sep 2003,01-02/09/2003,Open area 2m,13:40,1.00208
Sep 2003,01-02/09/2003,Open area 2m,13:50,1.00947
Sep 2003,01-02/09/2003,Open area 2m,14:00,1.01641
Sep 2003,01-02/09/2003,Open area 2m,14:10,1.02295
Sep 2003,01-02/09/2003,Open area 2m,14:20,1.06427
Sep 2003,01-02/09/2003,Open area 2m,14:30,1.06381
Sep 2003,01-02/09/2003,Open area 2m,14:40,1.06494
Sep 2003,01-02/09/2003,Open area 2m,14:50,1.066
Sep 2003,01-02/09/2003,Open area 2m,15:00,1.06626
Sep 2003,01-02/09/2003,Open area 2m,15:10,1.06557
Sep 2003,01-02/09/2003,Open area 2m,15:20,1.06667
Sep 2003,01-02/09/2003,Open area 2m,15:30,1.06741
Sep 2003,01-02/09/2003,Open area 2m,15:40,1.06731
Sep 2003,01-02/09/2003,Open area 2m,15:50,1.06797
Sep 2003,01-02/09/2003,Open area 2m,16:00,1.06796
Sep 2003,01-02/09/2003,Open area 2m,16:10,1.06752
Sep 2003,01-02/09/2003,Open area 2m,16:20,1.0664
Sep 2003,01-02/09/2003,Open area 2m,16:30,1.078
Sep 2003,01-02/09/2003,Open area 2m,16:40,1.10348
Sep 2003,01-02/09/2003,Open area 2m,16:50,1.11008
Sep 2003,01-02/09/2003,Open area 2m,17:00,1.11687
Sep 2003,01-02/09/2003,Open area 2m,17:10,1.11801
Sep 2003,01-02/09/2003,Open area 2m,17:20,1.17362
Sep 2003,01-02/09/2003,Open area 2m,17:30,1.17459
Sep 2003,01-02/09/2003,Open area 2m,17:40,1.11669
Sep 2003,01-02/09/2003,Open area 2m,17:50,1.18359
Sep 2003,01-02/09/2003,Open area 2m,18:00,1.12885
Sep 2003,01-02/09/2003,Open area 2m,18:10,1.1245
Sep 2003,01-02/09/2003,Open area 2m,18:20,1.00006
Sep 2003,01-02/09/2003,Open area 2m,18:30,0.82726
Sep 2003,01-02/09/2003,Open area 2m,6:10,1.17076
Sep 2003,01-02/09/2003,Open area 2m,6:20,1.16534
Sep 2003,01-02/09/2003,Open area 2m,6:30,1.15993
Sep 2003,01-02/09/2003,Open area 2m,6:40,1.15451
Sep 2003,01-02/09/2003,Open area 2m,6:50,1.1491
Sep 2003,01-02/09/2003,Open area 2m,7:00,0.85891
Sep 2003,01-02/09/2003,Open area 2m,7:10,0.80461
Sep 2003,01-02/09/2003,Open area 2m,7:20,0.82204
Sep 2003,01-02/09/2003,Open area 2m,7:30,0.8604
Sep 2003,01-02/09/2003,Open area 2m,7:40,0.89207
Sep 2003,01-02/09/2003,Open area 2m,7:50,0.91151
Sep 2003,01-02/09/2003,Open area 2m,8:00,0.92541
Sep 2003,01-02/09/2003,Open area 2m,8:10,0.94163
Sep 2003,01-02/09/2003,Open area 2m,8:20,0.95695
Sep 2003,01-02/09/2003,Open area 2m,8:30,0.96898
Sep 2003,01-02/09/2003,Open area 2m,8:40,0.97826
Sep 2003,01-02/09/2003,Open area 2m,8:50,0.98549
Sep 2003,01-02/09/2003,Open area 2m,9:00,0.99235
Sep 2003,01-02/09/2003,Open area 2m,9:10,0.99814
Sep 2003,01-02/09/2003,Open area 2m,9:20,1.00265
Sep 2003,01-02/09/2003,Open area 2m,9:30,1.00714
Sep 2003,01-02/09/2003,Open area 2m,9:40,1.011
Sep 2003,01-02/09/2003,Open area 2m,9:50,1.01376
Sep 2003,08-09/09/2023,Open area 2m,10:00,1.13905
Sep 2003,08-09/09/2023,Open area 2m,10:10,1.12861
Sep 2003,08-09/09/2023,Open area 2m,10:20,1.12393
Sep 2003,08-09/09/2023,Open area 2m,10:30,1.13516
Sep 2003,08-09/09/2023,Open area 2m,10:40,1.16081
Sep 2003,08-09/09/2023,Open area 2m,10:50,1.15499
Sep 2003,08-09/09/2023,Open area 2m,11:00,1.15694
Sep 2003,08-09/09/2023,Open area 2m,11:10,1.16996
Sep 2003,08-09/09/2023,Open area 2m,11:20,1.20775
Sep 2003,08-09/09/2023,Open area 2m,11:30,1.23965
Sep 2003,08-09/09/2023,Open area 2m,11:40,1.25956
Sep 2003,08-09/09/2023,Open area 2m,11:50,1.26054
Sep 2003,08-09/09/2023,Open area 2m,12:00,1.21528
Sep 2003,08-09/09/2023,Open area 2m,12:10,1.16349
Sep 2003,08-09/09/2023,Open area 2m,12:20,1.22038
Sep 2003,08-09/09/2023,Open area 2m,12:30,1.26604
Sep 2003,08-09/09/2023,Open area 2m,12:40,1.28288
Sep 2003,08-09/09/2023,Open area 2m,12:50,1.22438
Sep 2003,08-09/09/2023,Open area 2m,13:00,1.09678
Sep 2003,08-09/09/2023,Open area 2m,13:10,1.09733
Sep 2003,08-09/09/2023,Open area 2m,13:20,1.09788
Sep 2003,08-09/09/2023,Open area 2m,13:30,1.09843
Sep 2003,08-09/09/2023,Open area 2m,13:40,1.09898
Sep 2003,08-09/09/2023,Open area 2m,13:50,1.0984
Sep 2003,08-09/09/2023,Open area 2m,14:00,1.09594
Sep 2003,08-09/09/2023,Open area 2m,14:10,1.10106
Sep 2003,08-09/09/2023,Open area 2m,14:20,1.10979
