Period,Date_Range,Environment,Time,PPFD
Sep 2003,14-15/09/2023,Open area 2m,8:00,476.0
Sep 2003,14-15/09/2023,Open area 2m,8:10,545.9
Sep 2003,14-15/09/2023,Open area 2m,8:20,616.3
Sep 2003,14-15/09/2023,Open area 2m,8:30,685.8
Sep 2003,14-15/09/2023,Open area 2m,8:40,752.6
Sep 2003,14-15/09/2023,Open area 2m,8:50,819.6
Sep 2003,14-15/09/2023,Open area 2m,9:00,885.4
Sep 2003,14-15/09/2023,Open area 2m,9:10,951.2
Sep 2003,14-15/09/2023,Open area 2m,9:20,1014.0
Sep 2003,14-15/09/2023,Open area 2m,9:30,1074.0
Sep 2003,14-15/09/2023,Open area 2m,9:40,1131.0
Sep 2003,14-15/09/2023,Open area 2m,9:50,1185.0
Sep 2003,21-22/09/2003,Open area 2m,10:00,1291.0
Sep 2003,21-22/09/2003,Open area 2m,10:10,1341.0
Sep 2003,21-22/09/2003,Open area 2m,10:20,1387.0
Sep 2003,21-22/09/2003,Open area 2m,10:30,1430.0
Sep 2003,21-22/09/2003,Open area 2m,10:40,1465.0
Sep 2003,21-22/09/2003,Open area 2m,10:50,1495.0
Sep 2003,21-22/09/2003,Open area 2m,11:00,1529.0
Sep 2003,21-22/09/2003,Open area 2m,11:10,1551.0
Sep 2003,21-22/09/2003,Open area 2m,11:20,1579.0
Sep 2003,21-22/09/2003,Open area 2m,11:30,1579.0
Sep 2003,21-22/09/2003,Open area 2m,11:40,1621.0
Sep 2003,21-22/09/2003,Open area 2m,11:50,1617.0
Sep 2003,21-22/09/2003,Open area 2m,12:00,1648.0
Sep 2003,21-22/09/2003,Open area 2m,12:10,1664.0
Sep 2003,21-22/09/2003,Open area 2m,12:20,1642.0
Sep 2003,21-22/09/2003,Open area 2m,12:30,1647.0
Sep 2003,21-22/09/2003,Open area 2m,12:40,1578.0
Sep 2003,21-22/09/2003,Open area 2m,12:50,1612.0
Sep 2003,21-22/09/2003,Open area 2m,13:00,1607.0
Sep 2003,21-22/09/2003,Open area 2m,13:10,1574.0
Sep 2003,21-22/09/2003,Open area 2m,13:20,1514.0
Sep 2003,21-22/09/2003,Open area 2m,13:30,1464.0
Sep 2003,21-22/09/2003,Open area 2m,13:40,1490.0
Sep 2003,21-22/09/2003,Open area 2m,13:50,1470.0
Sep 2003,21-22/09/2003,Open area 2m,14:00,1305.1
Sep 2003,21-22/09/2003,Open area 2m,14:10,1176.0
Sep 2003,21-22/09/2003,Open area 2m,14:20,1309.0
Sep 2003,21-22/09/2003,Open area 2m,14:30,1276.0
Sep 2003,21-22/09/2003,Open area 2m,14:40,1250.0
Sep 2003,21-22/09/2003,Open area 2m,14:50,1209.0
Sep 2003,21-22/09/2003,Open area 2m,15:00,1112.0
Sep 2003,21-22/09/2003,Open area 2m,15:10,1082.0
Sep 2003,21-22/09/2003,Open area 2m,15:20,1030.0
Sep 2003,21-22/09/2003,Open area 2m,15:30,977.9
Sep 2003,21-22/09/2003,Open area 2m,15:40,921.0
Sep 2003,21-22/09/2003,Open area 2m,15:50,866.0
Sep 2003,21-22/09/2003,Open area 2m,16:00,798.9
Sep 2003,21-22/09/2003,Open area 2m,16:10,739.0
Sep 2003,21-22/09/2003,Open area 2m,16:20,662.7
Sep 2003,21-22/09/2003,Open area 2m,16:30,590.4
Sep 2003,21-22/09/2003,Open area 2m,16:40,686.5
Sep 2003,21-22/09/2003,Open area 2m,16:50,601.0
Sep 2003,21-22/09/2003,Open area 2m,17:00,599.5
Sep 2003,21-22/09/2003,Open area 2m,17:10,404.1
Sep 2003,21-22/09/2003,Open area 2m,17:20,270.6
Sep 2003,21-22/09/2003,Open area 2m,17:30,134.3
Sep 2003,21-22/09/2003,Open area 2m,17:40,105.6
Sep 2003,21-22/09/2003,Open area 2m,17:50,86.73
Sep 2003,21-22/09/2003,Open area 2m,18:00,67.58
Sep 2003,21-22/09/2003,Open area 2m,18:10,46.22
Sep 2003,21-22/09/2003,Open area 2m,18:20,30.46
Sep 2003,21-22/09/2003,Open area 2m,18:30,6.18
Sep 2003,21-22/09/2003,Open area 2m,6:10,4.68
Sep 2003,21-22/09/2003,Open area 2m,6:20,9.6
Sep 2003,21-22/09/2003,Open area 2m,6:30,16.77
Sep 2003,21-22/09/2003,Open area 2m,6:40,34.32
Sep 2003,21-22/09/2003,Open area 2m,6:50,46.99
Sep 2003,21-22/09/2003,Open area 2m,7:00,78.77
Sep 2003,21-22/09/2003,Open area 2m,7:10,170.9
Sep 2003,21-22/09/2003,Open area 2m,7:20,172.5
Sep 2003,21-22/09/2003,Open area 2m,7:30,261.6
Sep 2003,21-22/09/2003,Open area 2m,7:40,297.8
Sep 2003,21-22/09/2003,Open area 2m,7:50,387.6
Sep 2003,21-22/09/2003,Open area 2m,8:00,484.0
Sep 2003,21-22/09/2003,Open area 2m,8:10,587.1
Sep 2003,21-22/09/2003,Open area 2m,8:20,679.1
Sep 2003,21-22/09/2003,Open area 2m,8:30,750.6
Sep 2003,21-22/09/2003,Open area 2m,8:40,820.2
Sep 2003,21-22/09/2003,Open area 2m,8:50,885.4
Sep 2003,21-22/09/2003,Open area 2m,9:00,949.2
Sep 2003,21-22/09/2003,Open area 2m,9:10,1012.0
Sep 2003,21-22/09/2003,Open area 2m,9:20,1064.0
Sep 2003,21-22/09/2003,Open area 2m,9:30,1113.0
Sep 2003,21-22/09/2003,Open area 2m,9:40,1179.0
Sep 2003,21-22/09/2003,Open area 2m,9:50,1243.0
Sep 2003,29-30/08/2003,Open area 2m,10:00,1156.0
Sep 2003,29-30/08/2003,Open area 2m,10:10,1201.0
Sep 2003,29-30/08/2003,Open area 2m,10:20,1246.0
Sep 2003,29-30/08/2003,Open area 2m,10:30,1289.0
Sep 2003,29-30/08/2003,Open area 2m,10:40,1330.0
Sep 2003,29-30/08/2003,Open area 2m,10:50,1365.0
Sep 2003,29-30/08/2003,Open area 2m,11:00,1391.0
Sep 2003,29-30/08/2003,Open area 2m,11:10,1418.0
Sep 2003,29-30/08/2003,Open area 2m,11:20,1450.0
Sep 2003,29-30/08/2003,Open area 2m,11:30,1476.0
Sep 2003,29-30/08/2003,Open area 2m,11:40,1489.0
Sep 2003,29-30/08/2003,Open area 2m,11:50,1579.0
Sep 2003,29-30/08/2003,Open area 2m,12:00,1523.0
Sep 2003,29-30/08/2003,Open area 2m,12:10,1610.0
Sep 2003,29-30/08/2003,Open area 2m,12:20,1640.0
Sep 2003,29-30/08/2003,Open area 2m,12:30,1566.0
Sep 2003,29-30/08/2003,Open area 2m,12:40,1617.0
Sep 2003,29-30/08/2003,Open area 2m,12:50,1648.0
Sep 2003,29-30/08/2003,Open area 2m,13:00,1675.0
Sep 2003,29-30/08/2003,Open area 2m,13:10,1569.0
Sep 2003,29-30/08/2003,Open area 2m,13:20,1570.0
Sep 2003,29-30/08/2003,Open area 2m,13:30,1614.0
Sep 2003,29-30/08/2003,Open area 2m,13:40,1454.0
Sep 2003,29-30/08/2003,Open area 2m,13:50,1476.5
Sep 2003,29-30/08/2003,Open area 2m,14:00,1446.4
Sep 2003,29-30/08/2003,Open area 2m,14:10,1416.3
Sep 2003,29-30/08/2003,Open area 2m,14:20,1386.2
Sep 2003,29-30/08/2003,Open area 2m,14:30,1421.0
Sep 2003,29-30/08/2003,Open area 2m,14:40,1329.0
Sep 2003,29-30/08/2003,Open area 2m,14:50,1269.0
Sep 2003,29-30/08/2003,Open area 2m,15:00,1040.0
Sep 2003,29-30/08/2003,Open area 2m,15:10,955.4
Sep 2003,29-30/08/2003,Open area 2m,15:20,922.9
Sep 2003,29-30/08/2003,Open area 2m,15:30,1121.0
Sep 2003,29-30/08/2003,Open area 2m,15:40,1034.0
Sep 2003,29-30/08/2003,Open area 2m,15:50,935.4
Sep 2003,29-30/08/2003,Open area 2m,16:00,820.2
Sep 2003,29-30/08/2003,Open area 2m,16:10,826.7
Sep 2003,29-30/08/2003,Open area 2m,16:20,780.4
Sep 2003,29-30/08/2003,Open area 2m,16:30,732.1
Sep 2003,29-30/08/2003,Open area 2m,16:40,624.0
Sep 2003,29-30/08/2003,Open area 2m,16:50,517.7
Sep 2003,29-30/08/2003,Open area 2m,17:00,511.3
Sep 2003,29-30/08/2003,Open area 2m,17:10,178.8
Sep 2003,29-30/08/2003,Open area 2m,17:20,145.9
Sep 2003,29-30/08/2003,Open area 2m,17:30,81.15
Sep 2003,29-30/08/2003,Open area 2m,17:40,79.74
Sep 2003,29-30/08/2003,Open area 2m,17:50,36.16
Sep 2003,29-30/08/2003,Open area 2m,18:00,27.99
Sep 2003,29-30/08/2003,Open area 2m,18:10,18.63
Sep 2003,29-30/08/2003,Open area 2m,18:20,19.22
Sep 2003,29-30/08/2003,Open area 2m,18:30,2.1
Sep 2003,29-30/08/2003,Open area 2m,6:10,3.083
Sep 2003,29-30/08/2003,Open area 2m,6:20,4.125
Sep 2003,29-30/08/2003,Open area 2m,6:30,10.44
Sep 2003,29-30/08/2003,Open area 2m,6:40,15.84
Sep 2003,29-30/08/2003,Open area 2m,6:50,19.1
Sep 2003,29-30/08/2003,Open area 2m,7:00,23.22
Sep 2003,29-30/08/2003,Open area 2m,7:10,47.83
Sep 2003,29-30/08/2003,Open area 2m,7:20,116.0
Sep 2003,29-30/08/2003,Open area 2m,7:30,177.2
Sep 2003,29-30/08/2003,Open area 2m,7:40,283.9
Sep 2003,29-30/08/2003,Open area 2m,7:50,351.2
Sep 2003,29-30/08/2003,Open area 2m,8:00,408.6
Sep 2003,29-30/08/2003,Open area 2m,8:10,465.5
Sep 2003,29-30/08/2003,Open area 2m,8:20,525.6
Sep 2003,29-30/08/2003,Open area 2m,8:30,591.4
Sep 2003,29-30/08/2003,Open area 2m,8:40,655.4
Sep 2003,29-30/08/2003,Open area 2m,8:50,731.8
Sep 2003,29-30/08/2003,Open area 2m,9:00,802.2
Sep 2003,29-30/08/2003,Open area 2m,9:10,869.8
Sep 2003,29-30/08/2003,Open area 2m,9:20,926.4
Sep 2003,29-30/08/2003,Open area 2m,9:30,988.5
Sep 2003,29-30/08/2003,Open area 2m,9:40,1047.0
Sep 2003,29-30/08/2003,Open area 2m,9:50,1105.0
Sep 2003,29-30/09/2003,Open area 2m,10:00,1371.0
Sep 2003,29-30/09/2003,Open area 2m,10:10,1418.0
Sep 2003,29-30/09/2003,Open area 2m,10:20,1461.0
Sep 2003,29-30/09/2003,Open area 2m,10:30,1502.0
Sep 2003,29-30/09/2003,Open area 2m,10:40,1538.0
Sep 2003,29-30/09/2003,Open area 2m,10:50,1575.0
Sep 2003,29-30/09/2003,Open area 2m,11:00,1610.0
Sep 2003,29-30/09/2003,Open area 2m,11:10,1642.0
Sep 2003,29-30/09/2003,Open area 2m,11:20,1672.0
Sep 2003,29-30/09/2003,Open area 2m,11:30,1695.0
Sep 2003,29-30/09/2003,Open area 2m,11:40,1713.0
Sep 2003,29-30/09/2003,Open area 2m,11:50,1744.0
Sep 2003,29-30/09/2003,Open area 2m,12:00,1777.0
Sep 2003,29-30/09/2003,Open area 2m,12:10,1803.0
Sep 2003,29-30/09/2003,Open area 2m,12:20,1386.0
Sep 2003,29-30/09/2003,Open area 2m,12:30,1943.0
Sep 2003,29-30/09/2003,Open area 2m,12:40,1681.0
